amount_transferred,mode_of_transaction,date_and_time,account_number,place_of_transaction,merchant,label,amount_before_transaction,amount_after_transaction
7261.859126,Mobile,06-02-2024 13:47,4544019491,Nandyal,unknown,fraud,11218.43517,3956.576043
2436.899587,Branch,05-02-2024 09:15,1507767684,Tadepalligudem,unknown,fraud,9381.263243,6944.363656
8897.724895,Branch,04-02-2024 09:26,3392921834,Uluberia,unknown,legitimate,15878.61472,6980.889827
1430.907781,Mobile,27-01-2024 14:14,1194769731,Karimnagar,unknown,legitimate,5789.07869,4358.170909
7368.097465,Online,07-03-2024 04:05,3845292277,Mumbai,unknown,legitimate,14309.72617,6941.628705
6517.511341,Online,12-03-2024 23:51,305905825,Kolkata,unknown,legitimate,11776.36352,5258.852178
5472.691223,Online,24-02-2024 17:12,2889179425,Lucknow,unknown,fraud,15244.31225,9771.621026
8610.488919,Online,17-02-2024 09:40,554681998,Singrauli,unknown,legitimate,10318.84504,1708.356117
5682.539918,Mobile,10-02-2024 23:32,221411394,Bharatpur,unknown,legitimate,11729.14587,6046.60595
219.8208561,Mobile,04-03-2024 08:08,5843515865,Suryapet,unknown,legitimate,5183.084738,4963.263882
4246.053859,Online,22-02-2024 22:10,6997291571,Rewa,unknown,fraud,6271.270671,2025.216812
5107.94166,Online,31-01-2024 04:58,1125840088,Kochi,unknown,fraud,12632.84694,7524.905278
798.6305993,Branch,08-01-2024 03:34,2202747747,Gudivada,unknown,fraud,3626.159997,2827.529397
4812.579481,Online,01-02-2024 13:19,6513012245,Ambarnath,unknown,fraud,8691.50669,3878.927209
1691.522971,Online,04-02-2024 14:32,2356816383,Buxar,unknown,fraud,5502.34561,3810.822639
4204.778825,Mobile,15-01-2024 05:02,7491765768,Berhampore,unknown,fraud,6722.403109,2517.624285
9216.334638,Branch,19-02-2024 11:34,9026890923,Kanpur,unknown,fraud,13580.31742,4363.982784
9961.960968,Mobile,13-02-2024 18:16,2400711016,Sri Ganganagar,unknown,legitimate,14748.08519,4786.124221
1438.651406,Online,27-02-2024 12:22,6354957031,Bilaspur,unknown,legitimate,8906.445967,7467.794561
903.3768675,Branch,23-02-2024 20:45,3594471311,Mumbai,unknown,legitimate,8577.555754,7674.178886
2875.31405,Branch,15-02-2024 14:12,4021411467,Ahmednagar,unknown,legitimate,4545.018136,1669.704086
2781.239287,Online,04-01-2024 18:51,3304717263,Dehradun,unknown,fraud,8749.685051,5968.445763
9414.713679,Branch,02-02-2024 06:14,1344238385,Kottayam,unknown,legitimate,18387.07188,8972.358203
5863.487556,Online,14-01-2024 20:24,2402817088,Ghaziabad,unknown,fraud,7040.474984,1176.987428
8471.483194,Branch,28-02-2024 12:48,3926354014,Kanpur,unknown,legitimate,13253.33223,4781.849041
4245.828196,Mobile,08-01-2024 16:02,677190644,Varanasi,unknown,fraud,11774.32411,7528.495912
8856.339403,Branch,02-03-2024 16:10,4513901186,Tiruchirappalli,unknown,legitimate,15010.10361,6153.76421
7648.224891,Branch,14-02-2024 03:33,1161002577,Uluberia,unknown,legitimate,8744.022891,1095.798
9510.274927,Mobile,02-02-2024 04:17,9412526990,Udaipur,unknown,legitimate,13536.67557,4026.400641
4548.562446,Branch,28-01-2024 10:52,9176507884,Noida,unknown,legitimate,9670.233479,5121.671032
854.7682579,Mobile,04-03-2024 10:18,2384411428,Vasai-Virar,unknown,legitimate,10813.63971,9958.871457
3809.747508,Online,05-02-2024 08:31,8537544463,Gudivada,unknown,legitimate,5677.96581,1868.218302
1440.005415,Online,10-03-2024 03:34,6718797111,Surendranagar Dudhrej,unknown,fraud,11266.00071,9825.995295
9553.166279,Mobile,18-02-2024 12:16,5162401601,Ludhiana,unknown,fraud,13377.04914,3823.882864
6144.412875,Branch,12-02-2024 08:47,5517386131,Ozhukarai,unknown,legitimate,8227.585687,2083.172812
8674.346773,Branch,08-02-2024 12:54,532680023,Bongaigaon,unknown,legitimate,12874.02669,4199.679913
4891.803668,Online,05-02-2024 23:51,4731543642,Karnal,unknown,legitimate,11070.3554,6178.551728
5718.654398,Branch,15-02-2024 12:41,9622807836,Shahjahanpur,unknown,fraud,7932.278598,2213.6242
2871.793027,Branch,17-02-2024 17:17,6020303699,Pune,unknown,fraud,5857.039952,2985.246925
656.1431657,Online,12-01-2024 09:22,2656981902,Pudukkottai,unknown,legitimate,9216.153533,8560.010367
8003.965371,Mobile,11-01-2024 08:28,4336736859,Kolhapur,unknown,legitimate,17994.15904,9990.193671
9503.019142,Mobile,27-01-2024 05:40,6815517778,Kurnool,unknown,fraud,12752.92879,3249.909646
1028.38761,Mobile,23-02-2024 21:02,120751077,Salem,unknown,legitimate,2602.069969,1573.682359
1056.783859,Mobile,22-01-2024 14:29,2324756894,Munger,unknown,legitimate,9009.174977,7952.391118
6059.041967,Online,13-02-2024 20:20,8301405888,Mysore,unknown,legitimate,12103.55327,6044.511304
8657.889144,Mobile,09-03-2024 15:01,1033993499,Shivpuri,unknown,legitimate,9751.860463,1093.971319
9694.116038,Online,22-02-2024 12:29,4110316259,Patiala,unknown,fraud,19167.1537,9473.037666
6651.599551,Branch,21-01-2024 23:18,6296065205,Dewas,unknown,legitimate,7524.289883,872.6903312
3515.666715,Online,20-01-2024 13:09,4607352643,Nagpur,unknown,legitimate,9806.695091,6291.028376
3353.778999,Online,01-02-2024 17:11,9053991267,Rourkela,unknown,fraud,7650.757833,4296.978833
5371.790258,Mobile,23-01-2024 04:19,4467030087,Muzaffarnagar,unknown,legitimate,10982.36705,5610.576791
3493.036162,Mobile,15-02-2024 06:20,5185510097,Firozabad,unknown,legitimate,5703.856699,2210.820537
4929.559754,Online,11-02-2024 01:57,7919892412,Durgapur,unknown,legitimate,11841.85271,6912.292953
6846.87695,Mobile,24-01-2024 02:44,2759107674,Bhusawal,unknown,fraud,16448.10187,9601.224922
8936.334085,Branch,04-02-2024 03:28,5219506024,Faridabad,unknown,fraud,13574.75024,4638.416153
9374.542374,Mobile,15-03-2024 06:26,2100132746,Danapur,unknown,fraud,14651.82932,5277.286948
2282.82763,Branch,10-01-2024 23:05,4909775643,Thane,unknown,legitimate,4756.963169,2474.135539
689.9122638,Online,15-01-2024 15:31,5521605851,Tiruvottiyur,unknown,legitimate,9619.405303,8929.493039
1815.613769,Online,12-03-2024 07:07,2027698703,Tumkur,unknown,fraud,11530.24038,9714.626611
6762.369562,Branch,07-03-2024 05:57,7386936653,Latur,unknown,legitimate,14646.70872,7884.339162
614.3701178,Mobile,16-03-2024 11:50,5577181873,Nandyal,unknown,fraud,6087.827789,5473.457671
5798.374944,Online,23-02-2024 00:00,6154349518,Gwalior,unknown,legitimate,15370.66351,9572.288563
1883.570613,Branch,21-01-2024 11:32,7350202467,Chapra,unknown,legitimate,3506.686161,1623.115548
4826.420276,Branch,24-02-2024 14:08,1760102927,Pimpri-Chinchwad,unknown,legitimate,9663.479789,4837.059513
8731.250925,Branch,29-01-2024 14:30,6659161762,Dhule,unknown,fraud,14153.54742,5422.296497
6411.818966,Branch,24-01-2024 09:51,495787845,Narasaraopet,unknown,fraud,11381.79152,4969.972556
9567.289627,Mobile,24-02-2024 15:04,460261542,Dewas,unknown,legitimate,17611.23067,8043.941043
408.3760187,Online,26-02-2024 02:22,8278730667,Gudivada,unknown,legitimate,7145.36464,6736.988621
3098.865715,Mobile,30-01-2024 06:14,4275581704,Sambhal,unknown,legitimate,4452.784528,1353.918813
8281.928914,Mobile,07-03-2024 16:35,4468418873,Latur,unknown,fraud,11811.79686,3529.867943
2227.635107,Online,15-03-2024 04:47,137309421,Madhyamgram,unknown,legitimate,5684.495906,3456.860799
5240.323251,Branch,29-02-2024 13:51,4964795788,Munger,unknown,legitimate,10940.08196,5699.758709
6192.66572,Branch,28-01-2024 16:42,4608660851,Mira-Bhayandar,unknown,legitimate,9178.104055,2985.438335
9583.547798,Mobile,05-02-2024 09:07,8031790320,Berhampore,unknown,legitimate,10844.53832,1260.990519
443.2356406,Mobile,08-02-2024 12:02,2022052745,Siliguri,unknown,legitimate,7014.694031,6571.45839
9220.944371,Mobile,26-01-2024 01:30,544682516,Aurangabad,unknown,legitimate,17746.21006,8525.265691
719.391938,Online,19-01-2024 16:15,5559546959,Guna,unknown,legitimate,10042.31208,9322.920145
8461.039045,Online,01-02-2024 21:25,2181552370,Hubli–Dharwad,unknown,fraud,18189.56538,9728.526335
9188.957867,Mobile,31-01-2024 14:31,7807457917,Thoothukudi,unknown,fraud,17022.01464,7833.056777
9837.315344,Branch,26-02-2024 04:22,8704109004,Bhatpara,unknown,legitimate,11320.36938,1483.05404
3916.567857,Mobile,03-01-2024 13:45,4849786034,Gurgaon,unknown,legitimate,12462.37492,8545.80706
1514.472017,Mobile,02-01-2024 01:52,3760219345,Gandhidham,unknown,legitimate,5574.076744,4059.604726
1510.705875,Online,05-01-2024 04:04,8789249151,Jalandhar,unknown,fraud,8836.827881,7326.122007
5281.570023,Mobile,14-02-2024 04:14,3317814400,Karawal Nagar,unknown,fraud,10641.12327,5359.553249
5581.743705,Online,04-02-2024 13:26,7793441608,Khora ,unknown,legitimate,13884.94443,8303.200723
9654.675095,Mobile,01-01-2024 14:55,9072851520,Munger,unknown,fraud,13967.18185,4312.506755
5232.239417,Mobile,01-01-2024 09:36,9459820706,Pimpri-Chinchwad,unknown,fraud,5943.998144,711.7587263
353.8564515,Online,29-02-2024 18:32,904272646,Sasaram,unknown,fraud,5966.411189,5612.554738
3595.198877,Branch,24-02-2024 23:59,2286539475,Phagwara,unknown,legitimate,5390.975368,1795.776491
8023.529427,Branch,26-02-2024 02:44,8922591437,Amroha,unknown,fraud,17682.15399,9658.62456
8712.694681,Online,02-03-2024 14:56,9800449720,Khora ,unknown,legitimate,14029.62903,5316.934352
2539.380129,Online,10-02-2024 12:17,259486437,Shivpuri,unknown,fraud,8119.612188,5580.232059
9697.757289,Branch,19-02-2024 16:51,4720431807,Anantapuram,unknown,fraud,18779.68785,9081.930557
449.5824139,Online,11-01-2024 01:09,3005848146,Srinagar,unknown,fraud,6732.976341,6283.393927
519.9807522,Online,17-01-2024 05:41,6160050308,Nandyal,unknown,legitimate,3617.001586,3097.020834
4486.033693,Mobile,15-03-2024 17:59,9800501236,Ballia,unknown,legitimate,7517.3704,3031.336707
2930.477213,Branch,06-01-2024 18:32,3694407057,Guna,unknown,fraud,7996.105848,5065.628634
3033.450393,Mobile,22-01-2024 21:03,211379374,Katni,unknown,fraud,11712.87186,8679.421466
6251.173179,Mobile,29-01-2024 15:09,443300627,Pallavaram,unknown,legitimate,14218.99365,7967.820473
2830.098926,Branch,19-02-2024 00:42,3122347576,Nadiad,unknown,legitimate,12461.23073,9631.131802
8088.95836,Branch,31-01-2024 01:56,1442813933,Amroha,unknown,legitimate,8900.630976,811.6726162
8892.37007,Mobile,03-01-2024 06:40,1174594775,Orai,unknown,legitimate,11648.79815,2756.428083
3566.240066,Branch,29-01-2024 12:03,5341487168,Gandhidham,unknown,fraud,4460.296373,894.0563074
9192.421678,Online,05-02-2024 19:07,9741945189,Kumbakonam,unknown,legitimate,16728.1057,7535.68402
1457.386087,Mobile,06-03-2024 07:43,7093131386,Tirunelveli,unknown,fraud,2951.639609,1494.253523
6757.932715,Online,29-02-2024 11:08,3147281920,Firozabad,unknown,fraud,7846.807263,1088.874548
8615.382964,Branch,12-02-2024 03:13,6053703315,Jamalpur,unknown,fraud,14275.93781,5660.55485
9540.962818,Online,12-02-2024 17:30,5395054533,Asansol,unknown,legitimate,13714.66147,4173.69865
1559.780014,Online,16-02-2024 03:16,4413543060,Satara,unknown,fraud,8739.283268,7179.503254
9091.462038,Branch,19-01-2024 23:58,8152019068,Narasaraopet,unknown,legitimate,14012.91442,4921.452378
3454.720428,Branch,18-01-2024 03:16,3868367969,Meerut,unknown,legitimate,7765.532928,4310.8125
8958.684895,Online,04-01-2024 13:50,134576789,Ghaziabad,unknown,fraud,13271.13934,4312.454443
8594.430383,Mobile,03-03-2024 16:56,3596447256,Raurkela Industrial Township,unknown,legitimate,17326.00655,8731.576166
150.1096801,Branch,25-02-2024 01:32,4105486509,Arrah,unknown,fraud,4162.843622,4012.733942
7750.437055,Branch,26-02-2024 12:09,1032298616,Asansol,unknown,legitimate,11151.06862,3400.631565
5810.888073,Online,17-02-2024 02:07,6616931211,Rajkot,unknown,legitimate,9262.385336,3451.497263
4395.131327,Online,16-03-2024 18:45,1399265632,Madanapalle,unknown,fraud,6441.479216,2046.347888
658.1174168,Mobile,29-01-2024 10:51,1543240365,Mangalore,unknown,fraud,9278.937038,8620.819621
6447.361566,Online,01-03-2024 21:58,9738553568,Chittoor,unknown,fraud,7999.006634,1551.645069
758.3130469,Mobile,13-01-2024 13:07,9390844618,Danapur,unknown,fraud,9853.559351,9095.246304
4158.058408,Branch,09-02-2024 20:33,4937818547,Fatehpur,unknown,fraud,7064.388855,2906.330447
7786.82972,Online,08-01-2024 20:47,1129379934,Tiruvottiyur,unknown,fraud,16791.15526,9004.32554
5811.123893,Mobile,18-01-2024 04:33,5545749319,Vijayanagaram,unknown,legitimate,13740.2484,7929.124502
4921.912996,Branch,29-01-2024 14:55,8159721921,Hajipur,unknown,fraud,10783.58945,5861.676457
5211.373448,Branch,29-01-2024 16:05,3622730597,Serampore,unknown,fraud,11939.12649,6727.753039
9954.83141,Online,01-03-2024 03:56,3280330536,Kavali,unknown,legitimate,13280.68791,3325.856499
6141.22898,Branch,30-01-2024 01:01,6301959404,Sirsa,unknown,fraud,11926.09226,5784.863282
6077.574984,Branch,15-02-2024 23:00,6592818464,Tiruchirappalli,unknown,legitimate,9072.363701,2994.788717
4384.878422,Mobile,24-01-2024 18:01,7290401594,Ballia,unknown,legitimate,8467.379279,4082.500858
8995.686466,Online,24-02-2024 06:52,9277472711,Noida,unknown,fraud,16665.84576,7670.159297
7549.436542,Mobile,25-02-2024 07:54,493059209,Bijapur,unknown,legitimate,10064.36892,2514.932382
6521.525672,Branch,07-03-2024 07:33,8020437572,Bahraich,unknown,legitimate,14926.10123,8404.575557
9949.587444,Branch,01-01-2024 06:40,3483068510,Barasat,unknown,fraud,13770.8277,3821.240251
2548.669127,Mobile,29-02-2024 14:01,2063931892,Jaunpur,unknown,legitimate,7917.151739,5368.482612
5381.264811,Online,05-02-2024 21:58,7648866763,Unnao,unknown,fraud,14806.67364,9425.408827
1320.149836,Branch,01-03-2024 21:41,3215977599,Bongaigaon,unknown,legitimate,8164.580574,6844.430739
8637.400717,Mobile,24-02-2024 01:10,4800086978,Pallavaram,unknown,fraud,15128.88143,6491.480717
6990.694987,Branch,11-01-2024 00:50,115580171,Jhansi,unknown,fraud,14135.61149,7144.916503
1874.630558,Branch,25-02-2024 00:53,8662770685,Ghaziabad,unknown,legitimate,11063.93281,9189.302254
1538.734255,Mobile,17-01-2024 02:26,6340480232,Dharmavaram,unknown,legitimate,4099.019976,2560.285721
5440.963795,Online,04-01-2024 08:19,8116750476,Kakinada,unknown,fraud,11612.05173,6171.087937
3132.503638,Branch,28-01-2024 10:13,1440014502,Bijapur,unknown,legitimate,7196.402796,4063.899158
8376.203193,Online,06-02-2024 14:26,4304979937,New Delhi,unknown,fraud,8593.570596,217.3674028
2706.148731,Online,21-02-2024 21:04,9347454489,Warangal,unknown,legitimate,4046.627605,1340.478874
3432.382354,Online,27-02-2024 07:53,3683476964,Yamunanagar,unknown,fraud,6749.802117,3317.419763
7913.999198,Branch,02-02-2024 15:25,4223925975,Maheshtala,unknown,legitimate,13607.49891,5693.499715
8156.570695,Mobile,29-01-2024 04:25,5649250660,Surendranagar Dudhrej,unknown,fraud,16983.17098,8826.600289
6118.261619,Mobile,12-01-2024 20:39,2916770783,Baranagar,unknown,legitimate,14050.29139,7932.02977
5273.508333,Online,11-03-2024 00:59,4434072260,Serampore,unknown,legitimate,10851.51169,5578.003357
5071.730602,Mobile,27-01-2024 01:15,952961993,Kulti,unknown,fraud,5903.04774,831.3171373
6029.887231,Mobile,03-02-2024 05:45,3962980546,Tadepalligudem,unknown,legitimate,8960.359506,2930.472275
1034.985311,Mobile,19-01-2024 23:13,7549590161,Gudivada,unknown,fraud,4765.400926,3730.415614
8250.404806,Online,28-01-2024 05:38,9561504959,Loni,unknown,legitimate,14505.40494,6255.000134
1686.23345,Branch,18-01-2024 21:09,9739934097,Raipur,unknown,legitimate,2428.977317,742.7438675
4790.717301,Online,03-03-2024 21:47,825144074,Tezpur,unknown,legitimate,10139.63349,5348.91619
4347.717456,Mobile,15-01-2024 13:49,8468742372,Mehsana,unknown,legitimate,13372.21676,9024.499304
1454.504446,Online,11-02-2024 05:26,2995722540,Kulti,unknown,fraud,8538.288134,7083.783687
4454.570833,Online,17-01-2024 00:17,6170575193,Solapur,unknown,legitimate,12445.63122,7991.060385
7820.469412,Online,01-02-2024 03:26,6361846348,Pudukkottai,unknown,fraud,14669.05833,6848.588919
9019.512867,Mobile,04-03-2024 16:40,1244138021,Warangal,unknown,legitimate,11164.74508,2145.232211
8536.596853,Branch,16-03-2024 00:16,7300787515,Panchkula,unknown,fraud,9730.386672,1193.789819
606.3870356,Online,24-02-2024 16:23,13279238,Guwahati,unknown,legitimate,8918.344698,8311.957663
8872.32501,Online,06-02-2024 05:18,5329088610,Aurangabad,unknown,legitimate,15857.81893,6985.493917
1157.32697,Branch,19-01-2024 21:32,3820028211,Navi Mumbai,unknown,legitimate,6950.436402,5793.109432
4242.05638,Online,20-02-2024 08:31,3856793051,Varanasi,unknown,legitimate,6215.956744,1973.900363
8076.134514,Online,08-02-2024 01:16,5768323313,Tinsukia,unknown,fraud,14149.24967,6073.115157
6049.028856,Branch,18-01-2024 21:15,2844359309,Gandhinagar,unknown,legitimate,6459.11453,410.0856737
2723.95964,Branch,03-03-2024 20:17,2161364023,Siwan,unknown,fraud,4000.467071,1276.507431
1347.420076,Online,01-03-2024 07:32,4879240060,Jaunpur,unknown,legitimate,4535.132559,3187.712483
2496.347188,Branch,16-01-2024 19:57,9638865797,Jalandhar,unknown,fraud,6989.356134,4493.008946
3004.198872,Online,14-01-2024 16:24,7485547506,Darbhanga,unknown,legitimate,4297.787381,1293.588509
2499.856351,Branch,13-02-2024 09:23,6290363133,Amaravati,unknown,fraud,3787.264171,1287.40782
241.7212489,Online,15-01-2024 03:02,1316249800,Nagpur,unknown,legitimate,7528.068489,7286.34724
9956.747984,Mobile,29-01-2024 03:52,5313937291,Mau,unknown,legitimate,15696.97011,5740.222125
1155.322706,Mobile,19-02-2024 15:22,3523840368,Hospet,unknown,fraud,6539.368316,5384.04561
3439.573028,Online,05-02-2024 10:18,4722557128,Gandhinagar,unknown,legitimate,8018.674529,4579.101502
9956.132115,Online,16-03-2024 02:30,4855475257,Jamalpur,unknown,legitimate,19723.90887,9767.776753
8989.559405,Branch,11-02-2024 07:08,4079011239,Baranagar,unknown,legitimate,9582.582206,593.0228007
7161.123394,Branch,22-02-2024 23:32,8835740407,Hubli–Dharwad,unknown,fraud,9049.332438,1888.209044
5957.801907,Online,03-03-2024 03:39,9863301037,Surendranagar Dudhrej,unknown,legitimate,12468.12871,6510.326798
8261.069428,Mobile,21-02-2024 10:31,1523173632,Tirupati,unknown,legitimate,9711.089401,1450.019973
8880.556512,Mobile,25-02-2024 06:42,7413410306,Bhatpara,unknown,fraud,14815.4278,5934.871286
9901.533116,Online,10-02-2024 08:02,7980476551,Ichalkaranji,unknown,fraud,15622.36925,5720.836132
7611.28168,Online,05-02-2024 00:41,2294402503,Patna,unknown,legitimate,17324.233,9712.951318
4249.910471,Online,01-02-2024 05:12,7269417460,Nagercoil,unknown,legitimate,13095.43669,8845.526222
8872.252477,Online,02-02-2024 05:18,2872236109,Siwan,unknown,legitimate,18333.23058,9460.978103
106.4685685,Branch,02-03-2024 06:44,5431663928,Pudukkottai,unknown,legitimate,1331.132026,1224.663458
9477.760916,Mobile,04-03-2024 06:30,6177371061,Tiruppur,unknown,fraud,18172.43044,8694.669529
6277.585007,Online,13-02-2024 10:16,9757599705,Tirupati,unknown,legitimate,7655.582558,1377.997551
1198.795745,Online,08-03-2024 05:14,190495465,Muzaffarpur,unknown,fraud,7564.824313,6366.028568
2768.167437,Mobile,01-03-2024 06:38,2909560328,Sonipat,unknown,legitimate,9996.941227,7228.773791
942.5245126,Branch,07-03-2024 01:31,4101852800,Pondicherry,unknown,legitimate,2634.974144,1692.449632
7611.884912,Branch,06-03-2024 11:20,7893604261,Eluru,unknown,legitimate,13975.21273,6363.327822
2185.979142,Online,20-01-2024 09:11,7670060671,Aizawl,unknown,legitimate,2805.338022,619.3588798
1629.47282,Mobile,01-02-2024 14:02,5255757515,Tinsukia,unknown,legitimate,4632.807069,3003.334249
8401.069155,Online,12-02-2024 03:05,194256297,Rourkela,unknown,legitimate,17620.53824,9219.46909
6110.639281,Online,02-03-2024 23:33,410075455,Hubli–Dharwad,unknown,legitimate,7910.777793,1800.138513
